,County,Year,ShelterID,BusName,City,Zip,License Type,DogSold,PupSold,CatSold,KitSold,ExoticSold,BegInvDog,DogRec,DogAdopt,DogReclaim,DogEuth,EndInvDogs,BegInvCat,CatRec,CatsAdopt,CatsReclaim,CatEuth,EndInvCats,BegInvOther,OtherRec,OtherAdopt,OtherReclaim,OtherEuth,EndInvOther,AllRec,AllAdopt,AllReclaim,AllEuth
928,Henderson,2010,4651,Henderson County Dog Pound,Oquawka,61469,Animal Control,,,,,,,88,42,46,,,,,,,,,,,,,,,88,42,46,0
929,Henderson,2011,4651,Henderson County Dog Pound,Oquawka,61469,,,,,,,0,86,21,60,5,0,,,,,,,,,,,,,86,21,60,5
930,Henderson,2013,4651,Henderson County Dog Pound,Oquawka,61469,Animal Control,,,,,,0,82,27,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,82,27,50,5
931,Henderson,2014,4651,Henderson County Dog Pound,Oquawka,61469-0308,,,,,,,0,86,14,58,14,0,,,,,,,,,,,,,86,14,58,14
932,Henry,2012,8088,City of Colona,Colona,61241,Animal Control,,,,,,0,66,7,59,0,0,0,11,8,2,1,0,,,,,,,77,15,61,1
933,Henry,2010,8088,City of Colona,Colona,61241,Animal Control,,,,,,,87,23,63,1,,,22,19,0,3,,,,,,,,109,42,63,4
934,Henry,2011,8088,City of Colona,Colona,61241,Animal Control,0,0,0,0,0,49,49,7,42,0,0,7,7,6,0,1,0,0,0,0,0,0,0,56,13,42,1
935,Henry,2012,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,37,5,32,0,0,0,12,3,9,0,0,0,0,0,0,0,0,49,8,41,0
936,Henry,2010,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,36,6,30,0,,,26,21,5,,,,,,,,,62,27,35,0
937,Henry,2011,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,,35,7,28,0,,,15,10,5,0,,,0,0,0,0,,50,17,33,0
938,Henry,2012,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,,26,22,0,2,2,,218,194,0,4,20,,0,0,0,0,0,244,216,0,6
939,Henry,2011,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,5,46,56,1,0,6,63,278,259,0,5,79,0,0,0,0,0,0,324,315,1,5
940,Henry,2010,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,,,,,,,45,44,0,1,,,286,304,0,8,,,0,0,0,0,,331,348,0,9
941,Henry,2012,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,,,,,,8,125,111,0,2,20,75,123,85,0,20,93,0,0,0,0,0,0,248,196,0,22
942,Henry,2010,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,,,,,,,90,115,0,5,,,61,90,0,15,,,0,0,0,0,,151,205,0,20
943,Henry,2011,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,,,,,,3,79,70,1,3,8,100,96,60,0,11,125,,,,,,,175,130,1,14
944,Henry,2012,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,1,94,20,67,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Henry,2011,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,0,0,0,0,0,2,94,47,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,94,47,42,5
946,Henry,2010,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,,,,,,,119,45,70,4,,,23,19,0,4,,,,,,11,,142,64,70,19
947,Henry,2012,4988,Kewanee Animal Control Facility,Kewanee,61443,Animal Control,0,0,0,0,0,0,150,41,85,24,,,262,123,9,130,,,2,,1,1,,414,164,95,155
948,Henry,2010,4988,Kewanee Animal Control Facility,Kewanee,61443,Animal Control,,,,,,,245,80,114,46,,,245,72,4,190,,,2,2,0,0,,492,154,118,236
949,Henry,2012,14363,Pitties In Need Kennels,Kewanee,61443,Animal Shelter,,,,,,0,23,11,1,1,12,,,,,,,,,,,,,23,11,1,1
950,Henry,2013,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
951,Henry,2013,4988,Kewanee Animal Control Facility,Kewanee,61443,Animal Control,0,0,0,0,0,0,159,59,86,14,0,0,176,76,0,100,0,0,0,0,0,0,0,335,135,86,114
952,Henry,2013,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,37,5,32,0,0,0,12,3,9,0,0,0,0,0,0,0,0,49,8,41,0
953,Henry,2014,12142,Henry CO Humane Society Geneseo Chapter,Geneseo,61254-8314,Animal Shelter,0,0,0,0,0,3,24,25,0,0,3,67,195,198,0,12,52,0,0,0,0,0,0,219,223,0,12
954,Henry,2014,6355,Henry CO Humane Society Kewanee,Kewanee,61443-0695,Animal Shelter,,,,,,10,70,73,0,1,6,75,39,48,0,15,51,,,,,,,109,121,0,16
955,Henry,2014,14363,Pitties in Need Kennels,Kewanee,61443-2346,Animal Shelter,,,,,,15,64,59,2,2,13,,,,,,,,,,,,,64,59,2,2
956,Henry,2014,8088,City of Colona,Colona,61241-0170,Animal Control Facility,0,0,0,0,0,0,40,8,32,0,0,0,25,21,4,0,0,0,0,0,0,0,0,65,29,36,0
957,Henry,2014,5196,Geneseo Police Department,Geneseo,61254-2128,Animal Control Facility,0,0,0,0,0,0,22,,22,,0,0,12,9,3,,0,0,,,,,0,34,9,25,0
958,Henry,2014,5008,Henry County Animal Shelter,Cambridge,61238-0153,Animal Control Facility,0,0,0,0,0,0,85,39,40,6,0,0,45,41,0,4,0,0,,,,,0,130,80,40,10
959,Henry,2014,4988,Kewanee Animal Control Facility,Kewanee,61443,Animal Control Facility,0,0,0,0,0,0,145,49,87,9,0,0,184,89,0,95,0,,1,1,,,0,330,139,87,104
960,Henry,2013,12142,Henry Co. Humane Society Geneseo Chapter,Geneseo,61254,,0,0,0,0,0,4,32,36,0,2,3,74,119,183,0,3,68,0,0,0,0,0,0,151,219,0,5
961,Henry,2013,6355,Henry Co. Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,,,,,,8,80,69,0,1,18,125,105,100,0,20,110,,,,,,,185,169,0,21
962,Henry,2013,14363,Pitties in Need Kennels,Kewanee,61443,Animal Shelter,,,,,,10,57,54,5,1,15,,,,,,,,,,,,,57,54,5,1
963,Iroquois,2012,13793,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,0,0,140,88,0,0,0,0,0,0,0,80,178,228,6,2,22,0,0,0,0,0,0,178,228,6,2
964,Iroquois,2010,13793,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,0,0,176,40,0,,0,0,0,0,,,304,216,2,4,,,0,0,0,0,,304,216,2,4
965,Iroquois,2011,13793,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,,,220,70,,,,,,,,,127,208,290,70,38,,,,,,,127,208,290,70
966,Iroquois,2010,13746,Poyner Pet Rescue,Clifton,60927,Animal Shelter,,,,,,,56,56,,,,,3,2,,,,,,,,,,59,58,0,0
967,Iroquois,2011,13746,Poyner Pet Rescue,Clifton,60927,Animal Shelter,,18,2,4,,,,,,,,,,,,,,,,,,,,0,0,0,0
968,Iroquois,2012,5477,Village of Onarga,Onarga,60955,Animal Control,,,,,,12,12,,11,1,0,,,,,,,,,,,,,12,0,11,1
969,Iroquois,2010,5477,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,,5,,5,7,,,,,,,,,,,,,,5,0,5,7
970,Iroquois,2011,5477,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,0,12,0,11,1,,,,,,,,,,,,,,12,0,11,1
971,Iroquois,2012,7293,Wildwood Kennel,Watseka,60970,Animal Control,,,,,,12,218,65,59,88,6,0,8,,,8,0,,,,,,,226,65,59,96
972,Iroquois,2010,7293,Wildwood Kennel,Watseka,60970,Animal Control,0,0,0,0,0,,157,53,33,71,,,5,0,0,5,,,0,0,0,0,,162,53,33,76
973,Iroquois,2011,7293,Wildwood Kennel,Watseka,60970,Animal Control,,,,,,0,189,58,32,87,12,0,5,,,5,0,,,,,,,194,58,32,92
974,Iroquois,2013,7293,Wildwood Kennel,Watseka,60970,,,,,,,6,54,23,6,25,0,0,0,0,0,0,0,,,,,,,54,23,6,25
975,Iroquois,2013,5477,Village of Onarga,Onarga,60955,Animal Control,,,,,,,11,,8,3,0,,,,,,,,,,,,,11,0,8,3
976,Iroquois,2014,13793,"Iroquois County Animal Rescue, NFP",Iroquois,60945,Animal Shelter,13,0,92,42,0,7,10,13,0,0,4,80,58,134,3,1,15,0,0,0,0,0,0,68,147,3,1
977,Iroquois,2014,5477,Village of Onarga,Onarga,60955-0100,Animal Control Facility,,,,,,,11,,5,6,0,,,,,,,,,,,,,11,0,5,6
978,Iroquois,2013,13793,"Iroquois County Animal Rescue, NFP",Iroquois,60945,Animal Shelter,0,0,98,60,0,0,0,0,0,0,0,90,88,158,8,2,10,0,0,0,0,0,0,88,158,8,2
979,Jackson,2012,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,,,,,,944,944,364,217,347,10,1150,1150,273,35,781,23,112,112,13,0,50,0,2206,650,252,1178
980,Jackson,2010,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,,,,,,,1159,126,189,550,,,1418,99,22,1029,,,150,15,0,85,,2727,240,211,1664
981,Jackson,2011,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,,,,,,1001,1001,307,199,465,11,1713,1713,315,38,1312,25,137,137,15,1,102,0,2851,637,238,1879
982,Jackson,2012,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,3,30,2,5,0,4,4,3,0,0,1,3,4,1,0,0,3,0,0,0,0,0,0,8,4,0,0
983,Jackson,2010,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,2,57,0,3,0,,59,59,0,0,,,3,3,0,0,,,0,0,0,0,,62,62,0,0
984,Jackson,2011,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,5,67,0,1,0,78,78,72,0,1,6,7,6,1,0,0,5,,,,,,,84,73,0,1
985,Jackson,2012,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,,,,,,78,493,479,,38,54,20,103,100,1,4,18,0,0,0,0,0,0,596,579,1,42
986,Jackson,2010,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,,,,,,,413,340,4,10,,,79,67,0,1,,,,,,,,492,407,4,11
987,Jackson,2011,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,,,,,,80,353,322,6,27,78,16,98,80,0,14,20,0,0,0,0,0,0,451,402,6,41
988,Jackson,2012,11155,Wright-Way Rescue,Murphysboro,62966,Animal Shelter,,,,,,196,3594,3466,0,128,0,84,910,885,0,25,0,0,0,0,0,0,0,4504,4351,0,153
989,Jackson,2011,11155,Wright-Way Rescue,Murphysboro,62966,Animal Shelter,0,4,2,1,0,,2726,4,0,43,,,652,3,0,4,,,0,0,0,0,,3378,7,0,47
990,Jackson,2011,11155,Wright-Way Rescue,Murphysboro,62966,Animal Shelter,7,7,4,7,0,0,2356,14,2,113,0,0,495,11,0,13,0,0,0,0,0,0,0,2851,25,2,126
991,Jackson,2014,204,Humane Society of Southern Illinois,Carbondale,62903-0291,Animal Shelter,,,,,,21,787,117,197,342,16,33,1236,146,14,1038,27,0,79,5,0,43,1,2102,268,211,1423
992,Jackson,2014,13839,Midwest Animal Rescue Service,Murphysboro,62966-5337,Animal Shelter,5,107,2,2,0,12,143,113,0,0,43,5,7,5,0,0,7,3,1,1,0,0,3,151,119,0,0
993,Jackson,2014,12038,St. Francis Care,Murphysboro,62966-5212,Animal Shelter,,,,,,58,500,455,2,34,67,26,150,150,,3,23,0,0,0,0,0,0,650,605,2,37
994,Jackson,2014,11155,Wright-Way Rescue,Murphysboro,62966-5524,Animal Shelter,,,,,,36,2351,39,0,85,42,8,507,6,0,9,2,,,,,,,2858,45,0,94
995,Jackson,2013,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,,,,,,27,876,321,196,352,35,35,1332,115,27,1053,31,0,123,6,0,80,1,2331,442,223,1485
996,Jackson,2013,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,3,56,1,2,0,7,73,59,0,2,19,7,5,3,0,0,10,0,0,0,0,0,0,78,62,0,2
997,Jackson,2013,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,,,,,,54,541,447,10,80,58,18,194,164,8,14,26,0,0,0,0,0,0,735,611,18,94
998,Jackson,2013,11155,Wright-Way Rescue,Murphysboro,62966,,0,0,0,0,0,52,2932,2708,0,126,50,7,670,668,0,6,9,0,,,,,,3602,3376,0,132
999,Jasper,2012,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,151,1,80,71,0,,,,,,0,,,,,,,151,1,80,71
1000,Jasper,2010,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,,151,1,64,86,,,0,0,0,0,,,0,0,0,0,,151,1,64,86
1001,Jasper,2011,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,191,4,77,110,0,0,0,0,0,0,0,0,0,0,0,0,0,191,4,77,110
1002,Jasper,2013,11194,County of Jasper,Newton,62448,,0,0,0,0,0,,94,,53,41,0,,,,,,,,,,,,,94,0,53,41
1003,Jasper,2014,11194,Jasper County Animal Control,Newton,62448-1252,Animal Control Facility,,,,,,0,96,0,41,55,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,41,55
1004,Jefferson,2010,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Dog Dealer,0,0,0,0,0,,354,309,0,11,,,0,0,0,0,,,0,0,0,0,,354,309,0,11
1005,Jefferson,2011,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Kennel Operator,,,,,,35,222,217,0,15,25,,,,,,,,,,,,,222,217,0,15
1006,Jefferson,2012,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Animal Shelter,0,0,0,0,0,35,151,117,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,151,117,0,19
1007,Jefferson,2012,13827,Big Paws Little Paws Rescue,Texico,62889,,74,3,0,0,0,21,74,77,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,74,77,0,0
1008,Jefferson,2010,13827,Big Paws Little Paws Rescue,Texico,62889,Kennel Operator,,,,,,,51,33,,,,,,,,,,,,,,,,51,33,0,0
1009,Jefferson,2011,13827,Big Paws Little Paws Rescue,Texico,62889,Kennel Operator,63,3,0,0,0,,,,0,0,,,,,,,,,,,,,,0,0,0,0
1010,Jefferson,2012,13827,Big Paws Little Paws Rescue,Texico,62889,,76,3,0,0,0,19,78,79,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0
1011,Jefferson,2012,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,30,8,8,0,,42,15,38,0,0,19,12,10,8,,2,10,,,,,,,25,46,0,2
1012,Jefferson,2010,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,,,,,,,76,50,0,0,,,48,25,0,1,,,,,,,,124,75,0,1
1013,Jefferson,2011,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,,,,,,23,57,37,,,27,18,46,26,,,28,,,,,,,103,63,0,0
1014,Jefferson,2012,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,,,,,,23,990,526,142,331,14,11,669,82,15,485,6,0,0,0,0,0,0,1659,608,157,816
1015,Jefferson,2010,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,,,,,,,1211,163,524,524,,,919,40,11,869,,,,,,,,2130,203,535,1393
1016,Jefferson,2011,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,234,,,,,20,2064,234,188,1581,80,,,,,,,,,,,,,2064,234,188,1581
1017,Jefferson,2013,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,,,,,,14,1053,558,184,235,88,6,842,199,8,589,52,0,0,0,0,0,0,1895,757,192,824
1018,Jefferson,2014,11881,Australian Cattle Dog Rescue of IL,Texico,62889-2817,Animal Shelter,0,0,0,0,0,35,257,216,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,257,216,0,24
1019,Jefferson,2014,13827,Big Paws Little Paws Rescue,Texico,62889,,18,0,0,0,0,18,48,48,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0
1020,Jefferson,2014,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,33,4,10,0,,29,37,33,0,0,32,11,12,10,0,2,12,,,,,,,49,43,0,2
1021,Jefferson,2014,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,33,4,10,0,,29,37,33,0,0,32,11,12,10,0,2,12,,,,,,,49,43,0,2
1022,Jefferson,2014,14597,Mama V's Puppy Sanctuary,Mount Vernon,62864-0047,Animal Shelter,15,21,0,0,0,0,159,36,0,3,13,0,,,,,0,0,,,,,0,159,36,0,3
1023,Jefferson,2014,5064,Jefferson County Animal Control,Mount Vernon,62864-5215,Animal Control Facility,,,,,,24,799,469,167,143,44,22,650,138,11,470,53,0,0,0,0,0,0,1449,607,178,613
1024,Jefferson,2013,11881,Australian Cattle Dog Rescue of IL,Texico,62889,Animal Shelter,93,11,,,,35,139,93,0,24,47,0,0,0,0,0,0,0,0,0,0,0,0,139,93,0,24
1025,Jersey,2012,14246,Hope Animal Rescues,Godfrey,62035,Animal Shelter,,,,,,120,418,401,0,2,135,0,,,,,,0,,,,,,418,401,0,2
1026,Jersey,2011,14246,Hope Animal Rescues,Godfrey,62035,Animal Shelter,,,,,,117,123,240,,1,116,,,,,,,,,,,,,123,240,0,1
1027,Jersey,2012,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,,,,,,,145,35,29,81,0,,89,0,2,87,0,,,,,,0,234,35,31,168
1028,Jersey,2010,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,,,,,,,111,0,22,89,,,65,0,4,61,,,0,0,0,0,,176,0,26,150
1029,Jersey,2011,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,,,,,,,166,14,23,116,,,61,11,2,45,,,,,,,,227,25,25,161
1030,Jersey,2012,12326,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,,,,,,26,31,33,0,2,22,47,5,6,0,4,42,,,,,,,36,39,0,6
1031,Jersey,2010,12326,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,,,,,,,30,60,1,1,,,33,14,0,3,,,,,,,,63,74,1,4
1032,Jersey,2011,12326,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,,,,,,26,30,29,1,1,25,61,5,14,0,5,47,0,0,0,0,0,0,35,43,1,6
1033,Jersey,2013,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,0,0,0,0,0,0,140,22,30,93,93,,75,0,1,74,,,0,0,0,0,,215,22,31,167
1034,Jersey,2014,14246,Hope Animal Rescues,Godfrey,62035-4204,Animal Shelter,522,205,0,0,,138,670,522,4,3,141,,,,,,,,,,,,,670,522,4,3
1035,Jersey,2014,14534,Pound Pets Inc.,Jerseyville,62052-1481,Animal Shelter,,,,,,32,81,69,0,0,44,30,40,42,0,0,28,0,0,0,0,0,,121,111,0,0
1036,Jersey,2014,3850,Jerseyville Animal Control,Jerseyville,62052-1842,Animal Control Facility,,,,,,4,104,10,17,77,3,2,95,0,2,93,0,0,,,,,0,199,10,19,170
1037,Jersey,2013,14246,Hope Animal Rescues,Godfrey,62035,,,,,,,134,402,406,0,1,130,0,,,,,,0,,,,,,402,406,0,1
1038,Jersey,2013,14373,Midwest Tropical Fish & Pets,Jerseyville,62052,Pet Shop Operator,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1039,Jersey,2013,14534,Pound Pets Inc.,Jerseyville,62052,Animal Shelter,,,,,,0,60,28,0,0,32,0,42,8,0,4,30,0,,,,,0,102,36,0,4
1040,Jersey,2013,12326,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,,,,,,22,23,26,0,0,19,42,20,14,0,2,46,,,,,,,43,40,0,2
1041,Jo Daviess,2014,14677,"His Helping Hands Rescue, Inc.",Galena,61036-2114,Cattery Operator,,,28,,,,,,,,,29,15,28,,3,13,,,,,,,15,28,0,3
1042,Jo Daviess,2014,14298,Purr-Fection,Galena,61036-1342,Animal Shelter,,,,,,,,,,,,20,13,11,,,22,,,,,,,13,11,0,0
1043,Jo Daviess,2014,9465,Safe Have Humane Society,Elizabeth,61028-9461,Animal Shelter,,,,,,,91,88,2,1,6,14,39,44,,,9,,,,,,,130,132,2,1
1044,Jo Daviess,2014,4982,Village of Warren,Warren,61087-0572,Animal Control Facility,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
1045,Jo Daviess,2013,14298,Purr-Fection,Galena,61036,,,,,,,,,,,,,19,20,17,0,2,20,,,,,,,20,17,0,2
1046,Jo Daviess,2013,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,,,,,,10,96,96,2,0,8,12,76,71,,3,14,,,,,,,172,167,2,3
1047,Jodaviess,2012,14298,Purr-Fection,Galena,61036,Animal Shelter,,,0,,,26,16,21,0,2,19,,,,,,,,,,,,,16,21,0,2
1048,Jodaviess,2012,9465,Safe Haven Humane Society,Elizabeth,61028,,,,,,,11,109,109,1,1,9,22,53,63,,,12,0,,,,,0,162,172,1,1
1049,Jodaviess,2010,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,,,,,,,99,91,7,1,,,60,53,1,2,,,,,,,,159,144,8,3
1050,Jodaviess,2011,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,,,,,,7,83,77,,2,11,16,61,50,1,4,22,,,,,,,144,127,1,6
1051,Jodaviess,2012,4982,Village of Warren,Warren,61087,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1052,Jodaviess,2011,4982,Village of Warren,Warren,61087,,,,,,,0,,,,,0,0,,,,,0,0,,,,,0,0,0,0,0
1053,Jodaviess,2010,4982,Village of Warren,Warren,61087,,,,,,,,5,0,5,0,,,0,0,0,0,,,0,0,0,0,,5,0,5,0
1054,Jodaviess,2013,4982,Village of Warren,Warren,61087,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1055,Johnson,2012,10693,Goines Kennels,Vienna,62995,,0,0,0,0,0,7,265,0,121,148,3,0,0,0,0,0,0,0,0,0,0,0,0,265,0,121,148
1056,Johnson,2010,10693,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,,431,0,72,359,,,28,0,0,28,,,0,0,0,0,,459,0,72,387
1057,Johnson,2011,10693,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,2,221,0,88,126,7,0,16,0,0,16,,,0,0,0,0,,237,0,88,142
1058,Johnson,2013,10693,Goines Kennels,Vienna,62995,Animal Control,,,,,,6,231,,158,71,2,0,0,0,0,0,0,0,0,0,0,0,0,231,0,158,71
1059,Johnson,2014,14558,Mini Aussie Rescue & Support,Goreville,62939-3164,Animal Shelter,,,,,,0,,1,,,,0,,,,,,0,,,,,,0,1,0,0
1060,Johnson,2014,10693,Goines Kennels,Vienna,62995-2615,Animal Control Facility,0,0,0,0,0,2,262,0,137,125,3,,,,,,,,,,,,,262,0,137,125
1061,Johnson,2013,14558,Mini Aussie Rescue & Support,Goreville,62939,Animal Shelter,,,,,,,,3,,,,,,,,,,,,,,,,0,3,0,0
1062,Johnson,2013,14197,Furry Monster Rescue,Grantsburg,62943,,74,,,,0,28,51,74,0,2,2,0,,,,,0,0,,,,,0,51,74,0,2
1063,Kane,2012,226,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,,,,,0,75,313,215,53,14,77,161,446,433,9,39,149,,,,,,,759,648,62,53
1064,Kane,2010,226,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,,,,,,,297,224,48,30,,,520,414,8,33,,,,1,,,,817,639,56,63
1065,Kane,2011,226,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,,,,,0,44,266,194,58,10,43,154,486,409,19,63,151,,,,,,,752,603,77,73
1066,Kane,2012,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,,,,,,33,1512,503,473,433,39,16,1253,590,47,397,22,0,232,14,11,218,0,2997,1107,531,1048
1067,Kane,2013,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,,,,,,39,1356,628,426,320,21,22,1134,667,28,343,118,0,81,37,2,52,0,2571,1332,456,715
1068,Kane,2010,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,,,,,,,1359,175,433,459,,,1693,111,33,828,,,1129,,2,288,,4181,286,468,1575
1069,Kane,2011,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,,,,,,18,1477,242,428,611,33,51,1452,274,34,850,16,0,1121,4,3,303,0,4050,520,465,1764
1070,Kane,2012,13571,Chicagoland Old English Sheepdog Club,Elgin,60124,Animal Shelter,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,0
1071,Kane,2012,13743,Cinderella's Hope,West Dudnee,60118,Animal Shelter,,,0,0,,,,,,,,0,50,45,2,3,0,,,,,,,50,45,2,3
1072,Kane,2012,13584,Collie Rescue of Greater IL Inc,Sycamore,60178,Animal Shelter,,,,,,2,49,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,45,0,0
1073,Kane,2012,13236,Finally Home Holistic Recovery/Adoption,South Elgin,60177,Animal Shelter,,,,,,16,16,15,,1,0,,,,,,,,,,,,,16,15,0,1
1074,Kane,2012,5217,Fox Valley Animal Welfare League,Aurora,60542,Animal Shelter,,,,,,0,4,4,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,65,65,0,0
1075,Kane,2012,13810,Gordon Highlander Rescue Program,Carpentersville,60110,Animal Shelter,,,,,,3,10,9,,,4,,,,,,,,,,,,,10,9,0,0
1076,Kane,2012,8741,Greyhounds Only Inc.,North Aurora,60542,Animal Shelter,,,,,,38,202,189,0,0,51,,,,,,,,,,,,,202,189,0,0
1077,Kane,2012,11844,Homes For Endangered & Lost Pets,Geneva,60134,Animal Shelter,,,,,,12,195,176,0,5,26,60,334,278,0,8,108,,,,,,,529,454,0,13
1078,Kane,2012,14486,Hoof Wood and Meow Animal Rescue,Gilberts,60136,Animal Shelter,,,,,,66,66,56,,2,10,25,25,13,0,0,12,,,,,,,91,69,0,2
1079,Kane,2012,14260,Italian Greyhound Rescue Foundation,Batavia,60510,Animal Shelter,0,0,0,0,0,0,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0
1080,Kane,2012,12762,Kane County Animal Control,Geneva,60134,Animal Control,110,9,60,31,13,21,346,119,175,69,4,10,139,91,1,34,23,0,14,13,1,0,0,499,223,177,103
1081,Kane,2012,6897,Kindness Incorprated,Elgin,60121,Animal Shelter,,,,,,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
1082,Kane,2012,7920,Midwest Greyhound Adoption,Sugar Grove,60554,Animal Shelter,,,,,,10,38,36,,,12,,,,,,,,,,,,,38,36,0,0
1083,Kane,2012,10217,Northern IL Pug Rescue & Adoption Inc.,Geneva,60134,Animal Shelter,,,,,,12,72,64,3,2,15,,,,,,,,,,,,,72,64,3,2
1084,Kane,2012,14247,Open Doors Animal Inc.,Hampshire,60140,Animal Shelter,,,,,,0,0,0,0,0,0,4,91,43,0,19,33,0,0,0,0,0,0,91,43,0,19
